"time","Umidade"
1750798178632,42.65
1750798245341,42.73
1750798245341,42.73
1750798312980,42.78
1750798312980,42.78
1750798378826,42.86
1750798378834,42.86
1750798445573,42.9
1750798445573,42.9
1750798512322,42.89
1750798512322,42.89
1750798579550,42.73
1750798579570,42.73
1750798645804,42.77
1750798645804,42.77
1750798712540,42.86
1750798712540,42.86
1750798779288,43.12
1750798779288,43.12
1750798846290,43.29
1750798846290,43.29
1750798912777,43.3
1750798912784,43.3
1750798979503,43.17
1750798979504,43.17
1750799046241,43.23
1750799046245,43.23
1750799113190,43.29
1750799113600,43.29
1750799179730,43.32
1750799179731,43.32
1750799246474,43.42
1750799246479,43.42
1750799313233,43.48
1750799313238,43.48
1750799379954,43.53
1750799379959,43.53
1750799446710,43.55
1750799446712,43.55
1750799513447,43.6
1750799513447,43.6
1750799580249,43.58
1750799580249,43.58
1750799646936,43.64
1750799646937,43.64
1750799713672,43.65
1750799713673,43.65
1750799780418,43.68
1750799780418,43.68
1750799847181,43.75
1750799847182,43.75
1750799913927,43.79
1750799913927,43.79
1750799980661,43.78
1750799980662,43.78
1750800047406,43.84
1750800047406,43.84
1750800114140,43.88
1750800114140,43.88
1750800180887,43.88
1750800180890,43.88
1750800247635,43.94
1750800247636,43.94
1750800314377,43.95
1750800314377,43.95
1750800381120,43.98
1750800381122,43.98
1750800447851,44.04
1750800447851,44.04
1750800515448,44.09
1750800515448,44.09
1750800581338,44.12
1750800581338,44.12
1750800648770,44.14
1750800648810,44.14
1750800714826,44.2
1750800714826,44.2
1750800781561,44.21
1750800781562,44.21
1750800848303,44.3
1750800848304,44.3
1750800915460,44.31
1750800915470,44.31
1750800981789,44.36
1750800981789,44.36
1750801048526,44.41
1750801048527,44.41
1750801115280,44.45
1750801115280,44.45
1750801182150,44.45
1750801182160,44.45
1750801248760,44.54
1750801248760,44.54
1750801315504,44.5
1750801315506,44.5
1750801382257,44.55
1750801382258,44.55
1750801448993,44.59
1750801448993,44.59
1750801515742,44.6
1750801515742,44.6
1750801582479,44.58
1750801582479,44.58
1750801649555,44.63
1750801649560,44.63
1750801715971,44.67
1750801715971,44.67
1750801782701,44.73
1750801782701,44.73
1750801849448,44.73
1750801849448,44.73
1750801916188,44.75
1750801916190,44.75
1750801982930,44.74
1750801982932,44.74
1750802049674,44.8
1750802049674,44.8
1750802116417,44.82
1750802116420,44.82
1750802183153,44.84
1750802183155,44.84
1750802249906,44.85
1750802249908,44.85
1750802316642,44.89
1750802316643,44.89
1750802383377,44.88
1750802383379,44.88
1750802450140,44.89
1750802450141,44.89
1750802518750,44.92
1750802518770,44.92
1750802583928,44.94
1750802583928,44.94
1750802650364,44.93
1750802650378,44.93
1750802717800,44.99
1750802717810,44.99
1750802783832,44.98
1750802783834,44.98
1750802850581,45.05
1750802850583,45.05
1750802917312,45.02
1750802917313,45.02
1750802984450,45.04
1750802984450,45.04
1750803050788,45.04
1750803050788,45.04
1750803117537,45.13
1750803117539,45.13
1750803184278,45.08
1750803184278,45.08
1750803251160,45.12
1750803251180,45.12
1750803317771,45.1
1750803317774,45.1
1750803384510,45.14
1750803384510,45.14
1750803451274,45.14
1750803451276,45.14
1750803518230,45.1
1750803518230,45.1
1750803651502,45.12
1750803651502,45.12
1750803718248,45.23
1750803718248,45.23
1750803784989,45.22
1750803784989,45.22
1750803851720,45.2
1750803851720,45.2
1750803918464,45.2
1750803918464,45.2
1750803985213,45.22
1750803985213,45.22
1750804051949,45.26
1750804051951,45.26
1750804118692,45.3
1750804118695,45.3
1750804185452,45.27
1750804185453,45.27
1750804252174,45.28
1750804252174,45.28
1750804318921,45.12
1750804318921,45.12
1750804385659,45.11
1750804385660,45.11
1750804452392,45.25
1750804452393,45.25
1750804519138,45.25
1750804519139,45.25
1750804585882,45.15
1750804585883,45.15
1750804652622,45.26
1750804652625,45.26
1750804719362,45.28
1750804719364,45.28
1750804852862,45.18
1750804852864,45.18
1750804919600,45.23
1750804919601,45.23
1750804986339,45.12
1750804986339,45.12
1750805053100,45.1
1750805053900,45.1
1750805119815,45.18
1750805119816,45.18
1750805186557,45.15
1750805186557,45.15
1750805253303,45.15
1750805253303,45.15
1750805320530,45.19
1750805320530,45.19
1750805392686,45.15
1750805392686,45.15
1750805459600,45.19
1750805459600,45.19
1750805526163,45.22
1750805526166,45.22
1750805592907,45.12
1750805592907,45.12
1750805659978,45.14
1750805659978,45.14
1750805726395,45.17
1750805726396,45.17
1750805793144,45.11
1750805793145,45.11
1750805859872,45.06
1750805859873,45.06
1750805926623,45.11
1750805926623,45.11
1750805993358,45.08
1750805993360,45.08
1750806060100,45.12
1750806060102,45.12
1750806126841,45.06
1750806126841,45.06
1750806194976,45.08
1750806194976,45.08
1750806260658,45.08
1750806260661,45.08
1750806327412,45.07
1750806327418,45.07
1750806393824,45.01
1750806393826,45.01
1750806460552,45.09
1750806460552,45.09
1750806527288,45.09
1750806527289,45.09
1750806594390,45.08
1750806594400,45.08
1750806660779,45.06
1750806660779,45.06
1750806727520,45.08
1750806727520,45.08
1750806794265,45.12
1750806794265,45.12
1750806861300,45
1750806861400,45
1750806927773,45.01
1750806927775,45.01
1750806994499,45
1750806994499,45
1750807061232,45.01
1750807061234,45.01
1750807128150,45.03
1750807128160,45.03
1750807194759,45.07
1750807194760,45.07
1750807261506,45.05
1750807261506,45.05
1750807328271,45.03
1750807328278,45.03
1750807394992,45.09
1750807394992,45.09
1750807461731,45.06
1750807461731,45.06
1750807528475,45.1
1750807528477,45.1
1750807595216,45
1750807595217,45
1750807661960,44.99
1750807661962,44.99
1750807728707,45.07
1750807728708,45.07
1750807862176,45.06
1750807862177,45.06
1750807928920,45.06
1750807928923,45.06
1750807995663,45.08
1750807995664,45.08
1750808062408,45.07
1750808062409,45.07
1750808129145,45.08
1750808129145,45.08
1750808195885,45.07
1750808195887,45.07
1750808262639,45.12
1750808262640,45.12
1750808329372,45.11
1750808329373,45.11
1750808396118,45.12
1750808396118,45.12
1750808462853,45.12
1750808462854,45.12
1750808529595,45.12
1750808529596,45.12
1750808596337,45.11
1750808596337,45.11
1750808663780,45.04
1750808663780,45.04
1750808729821,45.13
1750808729822,45.13
1750808796566,45.23
1750808796567,45.23
1750808863302,45.17
1750808863302,45.17
1750808930470,45.17
1750808930480,45.17
1750808996789,45.14
1750808996790,45.14
1750809063530,45.19
1750809063530,45.19
1750809130279,45.22
1750809130279,45.22
1750809197220,45.23
1750809197220,45.23
1750809263764,45.22
1750809263764,45.22
1750809330510,45.17
1750809330510,45.17
1750809397253,45.22
1750809397253,45.22
1750809463992,45.15
1750809463992,45.15
1750809530738,45.21
1750809530739,45.21
1750809597473,45.1
1750809597475,45.1
1750809664209,45.16
1750809664211,45.16
1750809730958,45.1
1750809730959,45.1
1750809797697,45.1
1750809797698,45.1
1750809864446,45.2
1750809864446,45.2
1750809997917,45.13
1750809997917,45.13
1750810064696,45.21
1750810064708,45.21
1750810131407,45.18
1750810131410,45.18
1750810198148,45.18
1750810198148,45.18
1750810264901,45.19
1750810264911,45.19
1750810331627,45.19
1750810331628,45.19
1750810398374,45.19
1750810398376,45.19
1750810465132,45.15
1750810465142,45.15
1750810531851,45.18
1750810531851,45.18
1750810598594,45.12
1750810598594,45.12
1750810665373,45.2
1750810665380,45.2
1750810732940,45.21
1750810732940,45.21
1750810798843,45.23
1750810798844,45.23
1750810865587,45.22
1750810865587,45.22
1750810932336,45.25
1750810932336,45.25
1750810999381,45.23
1750810999382,45.23
1750811065818,45.2
1750811065824,45.2
1750811132550,45.22
1750811132550,45.22
1750811199301,45.16
1750811199304,45.16
1750811266450,45.21
1750811266450,45.21
1750811332782,45.21
1750811332782,45.21
1750811399838,45.21
1750811399838,45.21
1750811466274,45.13
1750811466278,45.13
1750811533100,45.22
1750811533100,45.22
1750811599752,45.21
1750811599752,45.21
1750811666493,45.15
1750811666496,45.15
1750811733240,45.19
1750811733240,45.19
1750811799978,45.27
1750811799983,45.27
1750811866719,45.18
1750811866719,45.18
1750811934893,45.24
1750811934893,45.24
1750812000639,45.22
1750812000639,45.22
1750812067271,45.26
1750812067271,45.26
1750812133678,45.19
1750812133678,45.19
1750812200426,45.26
1750812200426,45.26
1750812267173,45.21
1750812267173,45.21
1750812333911,45.2
1750812333912,45.2
1750812400654,45.27
1750812400654,45.27
1750812468274,45.27
1750812468277,45.27
1750812534474,45.24
1750812534476,45.24
1750812600890,45.21
1750812600892,45.21
1750812667621,45.26
1750812667621,45.26
1750812734360,45.27
1750812734361,45.27
1750812801950,45.32
1750812801950,45.32
1750812867849,45.3
1750812867849,45.3
1750812934585,45.26
1750812934587,45.26
1750813001319,45.25
1750813001321,45.25
1750813068710,45.3
1750813068730,45.3
1750813134818,45.34
1750813134819,45.34
1750813201597,45.33
1750813201600,45.33
1750813268320,45.29
1750813268320,45.29
1750813335380,45.21
1750813335380,45.21
1750813401787,45.19
1750813401787,45.19
1750813468523,45.18
1750813468523,45.18
1750813535259,45.19
1750813535260,45.19
1750813602240,45.18
1750813602340,45.18
1750813668750,45.19
1750813668752,45.19
1750813735489,45.14
1750813735492,45.14
1750813802252,45.2
1750813802256,45.2
1750813868972,45.19
1750813868972,45.19
1750813935721,45.19
1750813935723,45.19
1750814002479,45.12
1750814002488,45.12
1750814069203,45.07
1750814069203,45.07
1750814135943,45.09
1750814135943,45.09
1750814202703,45.1
1750814202708,45.1
1750814269420,45.2
1750814269422,45.2
1750814336180,45.15
1750814336182,45.15
1750814402935,45.12
1750814402936,45.12
1750814469674,45.09
1750814469676,45.09
1750814536419,45.07
1750814536419,45.07
1750814603167,45.08
1750814603167,45.08
1750814669900,45.05
1750814669901,45.05
1750814736646,45.17
1750814736646,45.17
1750814803385,45.15
1750814803385,45.15
1750814870124,45.12
1750814870124,45.12
1750814936869,45.17
1750814936870,45.17
1750815003639,45.16
1750815003639,45.16
1750815070364,45.13
1750815070364,45.13
1750815137980,45.21
1750815137980,45.21
1750815203842,45.17
1750815203843,45.17
1750815270583,45.16
1750815270583,45.16
1750815337328,45.18
1750815337328,45.18
1750815404670,45.13
1750815404670,45.13
1750815470805,45.18
1750815470807,45.18
1750815537544,45.18
1750815537548,45.18
1750815604290,45.23
1750815604290,45.23
1750815671370,45.25
1750815671380,45.25
1750815737772,45.12
1750815737774,45.12
1750815804523,45.11
1750815804528,45.11
1750815871249,45.18
1750815871254,45.18
1750816004746,45.17
1750816004747,45.17
1750816071480,45.18
1750816071484,45.18
1750816138228,45.24
1750816138228,45.24
1750816204967,45.2
1750816204967,45.2
1750816271705,45.17
1750816271706,45.17
1750816338447,45.18
1750816338450,45.18
1750816405194,45.15
1750816405195,45.15
1750816538669,45.23
1750816538669,45.23
1750816605438,45.18
1750816605438,45.18
1750816672160,45.23
1750816672160,45.23
1750816738901,45.26
1750816738901,45.26
1750816805644,45.24
1750816805645,45.24
1750816872385,45.26
1750816872385,45.26
1750816939146,45.2
1750816939150,45.2
1750817005873,45.23
1750817005876,45.23
1750817072620,45.21
1750817072621,45.21
1750817139377,45.16
1750817139382,45.16
1750817206104,45.18
1750817206105,45.18
1750817272847,45.18
1750817272847,45.18
1750817339903,45.17
1750817339903,45.17
1750817406330,45.21
1750817406330,45.21
1750817473770,45.16
1750817473770,45.16
1750817539824,45.11
1750817539835,45.11
1750817606560,45.12
1750817606560,45.12
1750817673299,45.12
1750817673299,45.12
1750817740880,45.29
1750817740881,45.29
1750817807104,45.28
1750817807104,45.28
1750817873522,45.23
1750817873522,45.23
1750817940338,45.15
1750817940338,45.15
1750818007240,45.21
1750818007240,45.21
1750818073773,45.25
1750818073776,45.25
1750818140514,45.2
1750818140518,45.2
1750818207256,45.33
1750818207260,45.33
1750818273999,45.3
1750818273999,45.3
1750818340742,45.29
1750818340742,45.29
1750818407484,45.35
1750818407484,45.35
1750818474219,45.32
1750818474219,45.32
1750818607706,45.34
1750818607706,45.34
1750818674441,45.4
1750818674441,45.4
1750818747880,45.38
1750818747890,45.38
1750818813824,45.39
1750818813825,45.39
1750818880594,45.39
1750818880606,45.39
1750818947300,45.33
1750818947301,45.33
1750819014570,45.4
1750819014570,45.4
1750819080809,45.41
1750819080812,45.41
1750819147531,45.45
1750819147531,45.45
1750819214277,45.48
1750819214278,45.48
1750819281420,45.44
1750819281500,45.44
1750819347758,45.48
1750819347765,45.48
1750819414496,45.47
1750819414497,45.47
1750819481238,45.49
1750819481238,45.49
1750819547990,45.47
1750819547990,45.47
1750819614742,45.44
1750819614745,45.44
1750819681469,45.5
1750819681471,45.5
1750819748211,45.5
1750819748212,45.5
1750819814947,45.44
1750819814947,45.44
1750819881691,45.49
1750819881696,45.49
1750819948438,45.45
1750819948438,45.45
1750820015187,45.51
1750820015189,45.51
1750820081920,45.47
1750820081921,45.47
1750820148657,45.49
1750820148658,45.49
1750820215396,45.51
1750820215397,45.51
1750820282135,45.53
1750820282135,45.53
1750820348885,45.51
1750820348887,45.51
1750820415622,45.53
1750820415625,45.53
1750820482368,45.55
1750820482371,45.55
1750820549109,45.54
1750820549110,45.54
1750820615852,45.56
1750820615852,45.56
1750820682593,45.59
1750820682593,45.59
1750820749333,45.59
1750820749334,45.59
1750820816750,45.59
1750820816750,45.59
1750820882820,45.6
1750820882823,45.6
1750820949562,45.64
1750820949563,45.64
1750821016304,45.67
1750821016304,45.67
1750821083440,45.63
1750821083450,45.63
1750821149937,45.67
1750821149938,45.67
1750821216533,45.7
1750821216535,45.7
1750821283280,45.7
1750821283280,45.7
1750821350200,45.69
1750821350200,45.69
1750821416758,45.67
1750821416758,45.67
1750821483504,45.76
1750821483506,45.76
1750821550238,45.72
1750821550238,45.72
1750821616980,45.67
1750821616985,45.67
1750821683748,45.74
1750821683748,45.74
1750821750500,45.79
1750821750500,45.79
1750821817236,45.79
1750821817240,45.79
1750821883986,45.82
1750821883988,45.82
1750821950718,45.83
1750821950718,45.83
1750822017474,45.78
1750822017475,45.78
1750822084203,45.82
1750822084207,45.82
1750822150954,45.87
1750822150955,45.87
1750822217699,45.86
1750822217699,45.86
1750822351177,45.8
1750822351179,45.8
1750822484652,45.84
1750822484653,45.84
1750822551398,45.85
1750822551398,45.85
1750822618463,45.81
1750822618463,45.81
1750822684877,45.85
1750822684877,45.85
1750822751619,45.81
1750822751623,45.81
1750822818367,45.8
1750822818374,45.8
1750822885100,45.81
1750822885102,45.81
1750822951865,45.88
1750822951865,45.88
1750823018603,45.78
1750823018607,45.78
1750823085362,45.81
1750823085362,45.81
1750823152760,45.99
1750823152760,45.99
1750823218824,45.91
1750823218824,45.91
1750823285560,45.86
1750823285560,45.86
1750823352300,45.91
1750823352302,45.91
1750823419460,45.92
1750823419460,45.92
1750823485785,45.91
1750823485786,45.91
1750823552527,45.88
1750823552528,45.88
1750823619269,45.91
1750823619271,45.91
1750823686120,45.88
1750823686120,45.88
1750823752752,45.94
1750823752753,45.94
1750823819492,45.93
1750823819496,45.93
1750823886237,45.86
1750823886238,45.86
1750823952978,45.87
1750823952980,45.87
1750824019983,45.94
